customer_id,region,segment,join_date,age,credit_score
SNB00507,المدينة,أفراد,2023-10-26,68,493
SNB00508,مكة,أفراد,2023-08-27,61,483
SNB00509,أبها,أفراد,2024-10-07,48,546
SNB00510,الدمام,أفراد,2023-04-08,30,623
SNB00511,الدمام,أفراد,2024-10-09,43,459
SNB00512,جدة,شركات متوسطة,2024-06-22,61,365
SNB00513,أبها,شركات صغيرة,2023-07-24,29,553
SNB00514,المدينة,أفراد,2023-04-13,35,582
SNB00515,الرياض,أفراد,2025-11-03,26,359
SNB00516,الرياض,شركات صغيرة,2023-10-28,66,417
SNB00517,جدة,شركات صغيرة,2024-02-13,38,722
SNB00518,مكة,شركات صغيرة,2023-09-26,65,855
SNB00519,تبوك,أفراد,2025-01-28,66,335
SNB00520,الرياض,أفراد,2023-05-20,57,830
SNB00521,جدة,شركات صغيرة,2025-04-15,60,390
SNB00522,جدة,أفراد,2023-01-04,41,600
SNB00523,تبوك,أفراد,2025-11-07,51,516
SNB00524,مكة,أفراد,2023-10-18,25,397
SNB00525,مكة,أفراد,2025-11-07,61,755
SNB00526,جدة,أفراد,2025-07-14,50,830
SNB00527,جدة,أفراد,2023-08-08,40,837
SNB00528,الرياض,أفراد,2025-03-30,30,327
SNB00529,الرياض,أفراد,2023-06-01,66,875
SNB00530,المدينة,أفراد,2024-12-25,31,623
SNB00531,مكة,أفراد,2025-09-21,31,522
SNB00532,تبوك,أفراد,2024-07-18,33,379
SNB00533,تبوك,أفراد,2023-11-17,66,862
SNB00534,جدة,شركات صغيرة,2024-03-02,55,757
SNB00535,مكة,أفراد,2024-10-25,56,475
SNB00536,أبها,أفراد,2023-06-15,43,821
SNB00537,مكة,أفراد,2024-03-03,43,756
SNB00538,الرياض,شركات صغيرة,2024-02-10,18,722
SNB00539,جدة,أفراد,2023-11-17,49,399
SNB00540,الرياض,أفراد,2024-06-11,32,702
SNB00541,أبها,أفراد,2023-08-22,69,875
SNB00542,الدمام,أفراد,2024-08-03,38,679
SNB00543,الرياض,شركات صغيرة,2025-07-18,35,830
SNB00544,الدمام,شركات صغيرة,2023-05-14,47,631
SNB00545,الدمام,أفراد,2025-11-23,30,617
SNB00546,جدة,أفراد,2025-09-17,41,836
SNB00547,الرياض,أفراد,2024-01-16,47,388
SNB00548,الدمام,أفراد,2024-09-29,19,810
SNB00549,جدة,أفراد,2025-08-14,36,341
SNB00550,مكة,أفراد,2025-10-11,64,688
SNB00551,جدة,أفراد,2025-10-30,61,380
SNB00552,المدينة,أفراد,2024-08-13,64,701
SNB00553,جدة,شركات متوسطة,2024-11-19,42,406
SNB00554,جدة,أفراد,2025-11-21,67,410
SNB00555,المدينة,شركات صغيرة,2025-02-23,31,576
SNB00556,جدة,أفراد,2024-08-31,23,513
SNB00557,الرياض,أفراد,2025-04-18,29,805
SNB00558,الرياض,أفراد,2023-05-08,37,420
SNB00559,مكة,أفراد,2025-05-12,40,433
SNB00560,الدمام,أفراد,2024-10-12,47,670
SNB00561,الدمام,أفراد,2023-05-25,47,556
SNB00562,الرياض,شركات متوسطة,2024-07-26,55,479
SNB00563,الرياض,أفراد,2023-12-08,47,347
SNB00564,الرياض,أفراد,2025-01-23,58,898
SNB00565,جدة,شركات متوسطة,2025-05-12,47,318
SNB00566,جدة,أفراد,2025-01-31,53,345
SNB00567,جدة,أفراد,2024-04-04,66,750
SNB00568,جدة,أفراد,2025-05-25,51,355
SNB00569,المدينة,شركات صغيرة,2025-11-10,33,391
SNB00570,الرياض,شركات متوسطة,2024-04-03,41,381
SNB00571,جدة,شركات متوسطة,2023-11-25,31,378
SNB00572,مكة,أفراد,2023-10-12,43,582
SNB00573,جدة,شركات صغيرة,2024-11-21,25,610
SNB00574,الدمام,أفراد,2025-07-30,31,459
SNB00575,المدينة,أفراد,2024-08-22,48,615
SNB00576,أبها,أفراد,2025-06-07,19,455
SNB00577,الرياض,أفراد,2024-04-24,65,767
SNB00578,أبها,شركات متوسطة,2025-04-29,21,761
SNB00579,جدة,شركات متوسطة,2025-10-09,18,416
SNB00580,الرياض,أفراد,2024-01-21,37,663
SNB00581,جدة,أفراد,2023-01-06,31,765
SNB00582,تبوك,أفراد,2023-08-08,57,483
SNB00583,جدة,شركات صغيرة,2023-12-05,42,465
SNB00584,الرياض,أفراد,2025-08-13,42,374
SNB00585,الدمام,أفراد,2023-03-02,20,571
SNB00586,الرياض,أفراد,2024-02-03,22,802
SNB00587,الرياض,أفراد,2025-12-07,55,862
SNB00588,الرياض,أفراد,2023-08-25,43,886
SNB00589,الرياض,شركات متوسطة,2023-04-04,57,642
SNB00590,الرياض,أفراد,2025-05-30,55,550
SNB00591,الرياض,أفراد,2023-07-29,55,429
SNB00592,الدمام,أفراد,2023-12-22,21,657
SNB00593,الرياض,أفراد,2023-06-05,24,707
SNB00594,الرياض,شركات متوسطة,2025-02-22,47,794
SNB00595,المدينة,أفراد,2023-07-25,47,781
SNB00596,جدة,أفراد,2025-01-06,36,377
SNB00597,الدمام,أفراد,2023-01-29,56,813
SNB00598,الرياض,أفراد,2024-06-27,52,620
SNB00599,الرياض,أفراد,2023-04-17,57,589
SNB00600,الرياض,أفراد,2023-05-25,50,596
SNB00601,الرياض,أفراد,2023-07-24,50,774
SNB00602,الرياض,أفراد,2024-07-01,31,322
SNB00603,الرياض,أفراد,2024-03-12,55,471
SNB00604,الرياض,أفراد,2024-08-17,27,617
SNB00605,الرياض,أفراد,2025-07-08,45,492
SNB00606,جدة,أفراد,2024-06-09,31,417
SNB00607,الرياض,شركات صغيرة,2023-06-23,53,305
SNB00608,جدة,شركات صغيرة,2024-08-20,55,782
SNB00609,جدة,أفراد,2023-05-26,33,431
SNB00610,الدمام,أفراد,2023-11-17,38,392
SNB00611,الرياض,أفراد,2024-02-13,45,821
SNB00612,مكة,أفراد,2025-11-04,50,862
SNB00613,الدمام,شركات صغيرة,2023-03-26,23,593
SNB00614,الرياض,أفراد,2024-03-07,58,691
SNB00615,المدينة,أفراد,2024-12-25,32,548
SNB00616,أبها,شركات صغيرة,2023-04-09,61,894
SNB00617,الرياض,شركات صغيرة,2024-10-24,20,716
SNB00618,الرياض,أفراد,2024-01-06,60,442
SNB00619,مكة,أفراد,2024-07-21,64,536
SNB00620,الدمام,أفراد,2024-02-04,52,586
SNB00621,الرياض,أفراد,2024-06-08,31,576
SNB00622,الرياض,شركات متوسطة,2024-06-15,19,686
SNB00623,جدة,شركات صغيرة,2025-12-12,46,681
SNB00624,جدة,شركات صغيرة,2023-02-08,21,749
SNB00625,الدمام,أفراد,2024-12-06,43,590
SNB00626,جدة,شركات صغيرة,2025-07-10,68,468
SNB00627,جدة,أفراد,2024-08-25,29,742
SNB00628,الدمام,أفراد,2023-09-22,19,483
SNB00629,الرياض,أفراد,2023-04-07,34,344
SNB00630,الرياض,أفراد,2024-08-27,52,567
SNB00631,الدمام,شركات صغيرة,2023-05-02,27,775
SNB00632,المدينة,أفراد,2023-04-02,65,552
SNB00633,جدة,أفراد,2023-06-29,39,695
SNB00634,جدة,أفراد,2025-11-27,58,588
SNB00635,الرياض,أفراد,2025-06-25,60,511
SNB00636,جدة,أفراد,2024-05-09,38,320
SNB00637,جدة,أفراد,2024-10-05,32,615
SNB00638,الرياض,شركات صغيرة,2023-09-26,52,863
SNB00639,الرياض,أفراد,2024-08-21,65,737
SNB00640,جدة,أفراد,2024-04-14,38,722
SNB00641,الرياض,أفراد,2023-12-08,38,532
SNB00642,الرياض,شركات صغيرة,2023-05-08,38,422
SNB00643,الرياض,أفراد,2023-01-10,61,513
SNB00644,الرياض,أفراد,2024-01-28,49,899
SNB00645,الرياض,أفراد,2023-08-14,22,339
SNB00646,المدينة,أفراد,2024-02-24,56,631
SNB00647,جدة,أفراد,2024-01-12,26,481
SNB00648,الدمام,أفراد,2023-06-17,35,564
SNB00649,مكة,أفراد,2024-06-26,38,832
SNB00650,جدة,أفراد,2024-04-14,25,731
SNB00651,الرياض,أفراد,2024-08-05,61,495
SNB00652,جدة,أفراد,2024-09-16,69,808
SNB00653,جدة,أفراد,2025-04-29,51,746
SNB00654,الدمام,أفراد,2024-12-03,27,827
SNB00655,جدة,أفراد,2024-03-26,68,501
SNB00656,الرياض,أفراد,2025-05-02,58,432
SNB00657,الرياض,أفراد,2024-12-18,41,438
SNB00658,جدة,شركات صغيرة,2024-12-05,57,792
SNB00659,الدمام,شركات متوسطة,2024-10-15,41,369
SNB00660,جدة,أفراد,2023-04-16,49,314
SNB00661,جدة,أفراد,2024-06-14,50,511
SNB00662,تبوك,أفراد,2023-01-23,55,359
SNB00663,الدمام,شركات صغيرة,2024-06-01,61,551
SNB00664,الرياض,أفراد,2025-06-10,68,745
SNB00665,الرياض,أفراد,2024-11-30,66,301
SNB00666,الرياض,شركات صغيرة,2024-05-05,51,635
SNB00667,الرياض,أفراد,2024-09-23,28,318
SNB00668,الرياض,شركات صغيرة,2023-12-24,48,860
SNB00669,الرياض,أفراد,2024-12-30,35,377
SNB00670,الرياض,أفراد,2024-04-22,40,771
SNB00671,الرياض,شركات صغيرة,2025-12-04,39,327
SNB00672,المدينة,أفراد,2023-01-04,60,859
SNB00673,الرياض,أفراد,2025-04-17,35,464
SNB00674,جدة,أفراد,2024-06-19,57,757
SNB00675,جدة,شركات متوسطة,2025-09-30,64,475
SNB00676,تبوك,أفراد,2025-09-12,58,884
SNB00677,الرياض,أفراد,2024-05-13,64,328
SNB00678,جدة,أفراد,2025-04-18,56,578
SNB00679,تبوك,أفراد,2023-04-02,37,582
SNB00680,المدينة,أفراد,2025-06-05,30,778
SNB00681,مكة,أفراد,2025-12-07,62,818
SNB00682,الرياض,أفراد,2024-05-29,18,604
SNB00683,الرياض,شركات متوسطة,2023-05-16,69,408
SNB00684,الدمام,أفراد,2023-04-27,21,623
SNB00685,أبها,أفراد,2023-07-14,41,505
SNB00686,جدة,شركات صغيرة,2024-02-04,53,533
SNB00687,جدة,أفراد,2024-12-20,53,757
SNB00688,الرياض,شركات متوسطة,2025-09-18,62,486
SNB00689,مكة,أفراد,2024-08-02,19,781
SNB00690,الرياض,أفراد,2023-04-29,45,706
SNB00691,الرياض,أفراد,2025-05-13,43,808
SNB00692,جدة,أفراد,2025-08-21,40,819
SNB00693,جدة,أفراد,2023-10-04,32,352
SNB00694,الرياض,أفراد,2023-03-31,53,697
SNB00695,الرياض,شركات صغيرة,2025-08-03,44,498
SNB00696,الدمام,أفراد,2025-09-14,23,690
SNB00697,الرياض,أفراد,2025-02-25,52,797
SNB00698,جدة,أفراد,2025-03-02,56,471
SNB00699,الرياض,شركات متوسطة,2024-04-19,55,385
SNB00700,جدة,أفراد,2025-07-11,52,857
SNB00701,جدة,أفراد,2024-08-11,53,485
SNB00702,الرياض,أفراد,2025-05-04,27,455
SNB00703,الرياض,أفراد,2023-09-02,47,792
SNB00704,الرياض,أفراد,2024-09-26,58,820
SNB00705,الرياض,شركات متوسطة,2023-01-27,55,429
SNB00706,تبوك,أفراد,2023-11-14,46,380
SNB00707,الرياض,شركات صغيرة,2023-06-24,69,683
SNB00708,مكة,أفراد,2023-07-10,60,594
SNB00709,الرياض,أفراد,2024-05-03,56,568
SNB00710,الدمام,شركات متوسطة,2023-08-07,67,861
SNB00711,مكة,أفراد,2024-04-16,21,834
SNB00712,جدة,شركات متوسطة,2025-08-31,22,677
SNB00713,جدة,أفراد,2025-06-12,21,675
SNB00714,جدة,شركات متوسطة,2024-11-02,53,387
SNB00715,الرياض,أفراد,2024-10-26,62,410
SNB00716,أبها,أفراد,2024-07-09,33,883
SNB00717,مكة,أفراد,2025-07-19,42,453
SNB00718,تبوك,أفراد,2025-02-14,31,762
SNB00719,الرياض,أفراد,2024-08-28,28,868
SNB00720,الدمام,أفراد,2025-01-11,46,455
SNB00721,أبها,أفراد,2025-08-01,51,617
SNB00722,الرياض,أفراد,2025-02-15,39,858
SNB00723,الرياض,شركات صغيرة,2025-12-27,31,537
SNB00724,الدمام,أفراد,2023-09-18,41,633
SNB00725,جدة,أفراد,2023-06-24,56,405
SNB00726,مكة,أفراد,2023-05-15,43,781
SNB00727,الرياض,أفراد,2024-05-15,60,681
SNB00728,مكة,أفراد,2025-10-27,53,560
SNB00729,الرياض,أفراد,2024-09-14,56,592
SNB00730,الرياض,شركات متوسطة,2024-05-21,33,634
SNB00731,الرياض,شركات صغيرة,2024-06-01,55,775
SNB00732,مكة,أفراد,2023-06-17,49,524
SNB00733,الدمام,أفراد,2025-08-09,23,854
SNB00734,جدة,أفراد,2024-09-10,51,753
SNB00735,جدة,أفراد,2024-07-09,25,595
SNB00736,المدينة,أفراد,2024-11-22,47,874
SNB00737,جدة,أفراد,2023-08-15,44,762
SNB00738,مكة,أفراد,2025-05-11,24,513
SNB00739,جدة,أفراد,2024-09-28,44,884
SNB00740,جدة,أفراد,2025-03-02,42,457
SNB00741,جدة,شركات صغيرة,2024-07-06,63,571
SNB00742,الرياض,أفراد,2025-03-16,58,537
SNB00743,الدمام,شركات صغيرة,2025-08-08,32,602
SNB00744,جدة,شركات متوسطة,2025-09-01,42,820
SNB00745,الرياض,أفراد,2025-01-27,39,620
SNB00746,المدينة,أفراد,2024-04-12,35,358
SNB00747,جدة,أفراد,2024-05-20,29,657
SNB00748,جدة,شركات متوسطة,2023-07-17,40,550
SNB00749,المدينة,شركات متوسطة,2025-04-22,68,735
SNB00750,الدمام,أفراد,2023-05-18,62,445
SNB00751,الرياض,أفراد,2024-04-19,56,651
SNB00752,أبها,شركات صغيرة,2023-09-30,42,869
SNB00753,الدمام,أفراد,2024-06-23,27,544
SNB00754,الرياض,شركات صغيرة,2023-03-14,47,859
SNB00755,الرياض,شركات متوسطة,2023-03-27,27,600
SNB00756,مكة,أفراد,2023-07-20,51,737
SNB00757,الدمام,أفراد,2025-07-21,63,399
SNB00758,جدة,أفراد,2025-10-12,30,779
SNB00759,المدينة,أفراد,2023-08-01,46,714
SNB00760,مكة,أفراد,2024-03-12,55,464
SNB00761,الرياض,شركات صغيرة,2024-08-07,58,601
SNB00762,الرياض,شركات متوسطة,2025-11-10,62,420
SNB00763,الرياض,شركات متوسطة,2025-06-28,26,387
SNB00764,الدمام,أفراد,2024-09-20,30,516
SNB00765,الرياض,شركات صغيرة,2025-11-20,54,872
SNB00766,جدة,أفراد,2024-06-29,31,478
SNB00767,مكة,أفراد,2025-10-11,54,462
SNB00768,المدينة,أفراد,2025-01-08,26,892
SNB00769,الرياض,أفراد,2023-05-14,25,469
SNB00770,مكة,شركات متوسطة,2023-02-04,56,600
SNB00771,الرياض,أفراد,2023-07-11,57,673
SNB00772,مكة,أفراد,2024-06-11,20,502
SNB00773,الرياض,أفراد,2024-12-26,64,346
SNB00774,جدة,أفراد,2023-07-24,57,762
SNB00775,مكة,أفراد,2023-03-31,50,707
SNB00776,الرياض,أفراد,2025-06-29,49,493
SNB00777,الرياض,أفراد,2023-05-15,24,726
SNB00778,الدمام,أفراد,2024-01-20,36,616
SNB00779,الدمام,شركات صغيرة,2023-09-18,51,778
SNB00780,الدمام,أفراد,2024-02-19,31,720
SNB00781,الدمام,أفراد,2024-03-15,67,568
SNB00782,جدة,أفراد,2025-06-01,64,780
SNB00783,الرياض,أفراد,2025-02-06,63,562
SNB00784,الرياض,أفراد,2024-02-26,36,725
SNB00785,الرياض,أفراد,2023-09-11,68,465
SNB00786,المدينة,شركات متوسطة,2023-03-24,43,727
SNB00787,جدة,أفراد,2024-05-21,34,696
SNB00788,جدة,شركات صغيرة,2023-10-04,45,515
SNB00789,جدة,شركات متوسطة,2025-10-18,36,406
SNB00790,أبها,أفراد,2023-06-15,44,397
SNB00791,الرياض,أفراد,2025-07-05,65,781
SNB00792,جدة,أفراد,2024-03-28,69,798
SNB00793,جدة,شركات متوسطة,2024-08-03,36,529
SNB00794,الدمام,شركات متوسطة,2024-03-10,50,556
SNB00795,الرياض,أفراد,2025-05-09,68,342
SNB00796,المدينة,شركات صغيرة,2023-09-27,24,541
SNB00797,أبها,أفراد,2023-02-13,46,853
SNB00798,جدة,شركات متوسطة,2025-12-30,60,394
SNB00799,الدمام,شركات متوسطة,2023-05-31,22,487
SNB00800,أبها,أفراد,2023-09-08,47,684
SNB00801,الدمام,أفراد,2025-09-12,66,699
SNB00802,الرياض,أفراد,2024-12-13,60,805
SNB00803,جدة,أفراد,2023-02-05,25,466
SNB00804,الدمام,شركات صغيرة,2023-12-23,59,424
SNB00805,جدة,أفراد,2023-03-18,29,386
SNB00806,الدمام,أفراد,2023-07-11,59,788
SNB00807,أبها,أفراد,2025-09-18,30,525
SNB00808,أبها,شركات متوسطة,2024-11-11,43,644
SNB00809,جدة,أفراد,2024-07-04,35,817
SNB00810,الرياض,أفراد,2025-04-08,59,330
SNB00811,تبوك,أفراد,2024-05-22,68,595
SNB00812,مكة,شركات متوسطة,2023-07-19,69,713
SNB00813,الرياض,شركات صغيرة,2023-04-15,66,434
SNB00814,أبها,أفراد,2025-04-28,37,824
SNB00815,المدينة,أفراد,2025-11-03,33,303
SNB00816,جدة,أفراد,2024-08-29,54,477
SNB00817,جدة,أفراد,2025-02-11,20,558
SNB00818,جدة,أفراد,2024-04-05,44,364
SNB00819,الرياض,شركات متوسطة,2025-12-04,32,662
SNB00820,الرياض,أفراد,2023-09-19,51,316
SNB00821,مكة,شركات صغيرة,2025-06-25,62,499
SNB00822,الرياض,أفراد,2024-09-28,39,843
SNB00823,الرياض,أفراد,2025-05-14,57,511
SNB00824,جدة,أفراد,2023-06-01,40,734
SNB00825,جدة,أفراد,2025-05-06,66,572
SNB00826,المدينة,أفراد,2025-02-20,21,589
SNB00827,الرياض,أفراد,2023-03-18,68,782
SNB00828,الرياض,أفراد,2024-05-14,58,533
SNB00829,الدمام,أفراد,2023-02-24,40,707
SNB00830,جدة,أفراد,2024-06-21,64,445
SNB00831,الرياض,شركات متوسطة,2023-09-04,26,861
SNB00832,جدة,أفراد,2023-04-19,41,729
SNB00833,الرياض,شركات صغيرة,2023-05-10,38,731
SNB00834,الرياض,أفراد,2024-08-20,58,844
SNB00835,جدة,شركات صغيرة,2023-06-11,63,796
SNB00836,جدة,أفراد,2025-03-11,33,388
SNB00837,المدينة,شركات صغيرة,2023-11-08,42,710
SNB00838,جدة,أفراد,2024-12-07,43,540
SNB00839,جدة,أفراد,2023-02-26,66,522
SNB00840,الدمام,أفراد,2025-03-28,62,767
SNB00841,الرياض,أفراد,2025-08-12,26,868
SNB00842,الدمام,أفراد,2024-06-15,32,621
SNB00843,الرياض,أفراد,2023-09-05,56,674
SNB00844,تبوك,أفراد,2024-02-05,50,411
SNB00845,الرياض,شركات صغيرة,2023-02-27,18,826
SNB00846,جدة,أفراد,2024-07-03,22,711
SNB00847,الرياض,أفراد,2025-12-27,26,568
SNB00848,تبوك,أفراد,2024-06-01,61,551
SNB00849,جدة,أفراد,2024-04-30,23,673
SNB00850,جدة,أفراد,2023-04-05,45,749
SNB00851,الرياض,أفراد,2025-03-03,62,836
SNB00852,الدمام,شركات متوسطة,2023-07-02,43,667
SNB00853,الرياض,شركات صغيرة,2023-04-16,45,554
SNB00854,المدينة,شركات صغيرة,2024-01-26,57,762
SNB00855,الرياض,أفراد,2024-02-21,32,567
SNB00856,الرياض,شركات صغيرة,2023-11-21,23,425
SNB00857,الرياض,أفراد,2023-06-14,44,692
SNB00858,جدة,أفراد,2024-03-13,55,633
SNB00859,جدة,أفراد,2024-12-11,21,864
SNB00860,الرياض,أفراد,2024-08-30,28,667
SNB00861,مكة,أفراد,2023-11-09,38,854
SNB00862,جدة,أفراد,2024-09-10,47,853
SNB00863,جدة,أفراد,2023-09-13,35,755
SNB00864,جدة,أفراد,2025-10-04,52,366
SNB00865,جدة,أفراد,2024-03-21,20,365
SNB00866,جدة,أفراد,2023-05-09,29,894
SNB00867,الرياض,أفراد,2023-11-13,44,699
SNB00868,الرياض,أفراد,2023-11-03,47,586
SNB00869,المدينة,شركات صغيرة,2025-02-24,38,485
SNB00870,أبها,أفراد,2023-03-24,55,583
SNB00871,جدة,أفراد,2025-10-18,38,815
